"asv_id","dtype","predictor","x_value","derivative","lower_ci","upper_ci"
"ASV_001","dna","water_temp",23.0887878530303,-0.191301523920724,-0.518689318120194,0.136086270278746
"ASV_001","dna","water_temp",23.367171690404,-0.190308604035591,-0.517376089336322,0.13675888126514
"ASV_001","dna","water_temp",23.6455555277778,-0.189283121060312,-0.517123015075097,0.138556772954473
"ASV_001","dna","water_temp",23.9239393651515,-0.188244208772747,-0.517980255300139,0.141491837754645
"ASV_001","dna","water_temp",24.2023232025252,-0.187195161996564,-0.519938017295283,0.145547693302154
"ASV_001","dna","water_temp",24.480707039899,-0.186140300773939,-0.522974023433578,0.150693421885701
"ASV_001","dna","water_temp",24.7590908772727,-0.185090390623806,-0.527041115332225,0.156860334084613
"ASV_001","dna","water_temp",25.0374747146465,-0.184056728885585,-0.532053460780185,0.163940003009015
"ASV_001","dna","water_temp",25.3158585520202,-0.183053427138866,-0.537877982075083,0.171771127797351
"ASV_001","dna","water_temp",25.5942423893939,-0.182115627797139,-0.544245172441711,0.180013916847433
"ASV_001","dna","water_temp",25.8726262267677,-0.181257448713598,-0.550876642610549,0.188361745183353
"ASV_001","dna","water_temp",26.1510100641414,-0.180489038553431,-0.557489904959859,0.196511827852997
"ASV_001","dna","water_temp",26.4293939015152,-0.179813525002507,-0.563847261497734,0.20422021149272
"ASV_001","dna","water_temp",26.7077777388889,-0.179230986484968,-0.569760177935713,0.211298204965778
"ASV_001","dna","water_temp",26.9861615762626,-0.178741343149587,-0.575076212373128,0.217593526073954
"ASV_001","dna","water_temp",27.2645454136364,-0.178342895331014,-0.57968718793341,0.223001397271381
"ASV_001","dna","water_temp",27.5429292510101,-0.178015603111584,-0.58365852850991,0.227627322286741
"ASV_001","dna","water_temp",27.8213130883838,-0.177747844333194,-0.587021144736404,0.231525456070016
"ASV_001","dna","water_temp",28.0996969257576,-0.177539267005969,-0.589731940640494,0.234653406628557
"ASV_001","dna","water_temp",28.3780807631313,-0.177382568177755,-0.591829923515272,0.237064787159761
"ASV_001","dna","water_temp",28.656464600505,-0.17727457893586,-0.593324030201745,0.238774872330025
"ASV_001","dna","water_temp",28.9348484378788,-0.177202576488128,-0.594351501030987,0.239946348054731
"ASV_001","dna","water_temp",29.2132322752525,-0.177151446801301,-0.595084637867044,0.240781744264442
"ASV_001","dna","water_temp",29.4916161126263,-0.177120798830141,-0.595526079500961,0.241284481840679
"ASV_001","dna","water_temp",29.76999995,-0.177110584539143,-0.595673471898242,0.241452302819955
"ASV_001","rna","water_temp",2.21000005,-0.0455253728847862,-0.241511881343792,0.15046113557422
"ASV_001","rna","water_temp",2.48838388737374,-0.0455253719328935,-0.241511874458636,0.150461130592849
"ASV_001","rna","water_temp",2.76676772474747,-0.0455253727825275,-0.241511873467647,0.150461127902592
"ASV_001","rna","water_temp",3.04515156212121,-0.0455253735808874,-0.24151186857433,0.150461121412555
"ASV_001","rna","water_temp",3.32353539949495,-0.0455253715296531,-0.241511844154649,0.150461101095343
"ASV_001","rna","water_temp",3.60191923686869,-0.0455253721404111,-0.241511827715232,0.15046108343441
"ASV_001","rna","water_temp",3.88030307424242,-0.0455253715937091,-0.241511795932362,0.150461052744944
"ASV_001","rna","water_temp",4.15868691161616,-0.0455253706526458,-0.241511749687436,0.150461008382144
"ASV_001","rna","water_temp",4.4370707489899,-0.0455253681577934,-0.241511680484423,0.150460944168836
"ASV_001","rna","water_temp",4.71545458636364,-0.0455253658119014,-0.241511597817755,0.150460866193952
"ASV_001","rna","water_temp",4.99383842373737,-0.0455253625583873,-0.24151149822267,0.150460773105895
"ASV_001","rna","water_temp",5.27222226111111,-0.0455253592392815,-0.241511389041735,0.150460670563172
"ASV_001","rna","water_temp",5.55060609848485,-0.0455253548843462,-0.241511267834118,0.150460558065426
"ASV_001","rna","water_temp",5.82898993585859,-0.0455253457829119,-0.241511116685792,0.150460425119968
"ASV_001","rna","water_temp",6.10737377323232,-0.0455253384192762,-0.241510971756087,0.150460294917534
"ASV_001","rna","water_temp",6.38575761060606,-0.0455253327935411,-0.241510834977702,0.15046016939062
"ASV_001","rna","water_temp",6.6641414479798,-0.0455253228866837,-0.241510676771765,0.150460030998397
"ASV_001","rna","water_temp",6.94252528535353,-0.0455253105553907,-0.2415105094532,0.150459888342419
"ASV_001","rna","water_temp",7.22090912272727,-0.0455252990419609,-0.241510352196976,0.150459754113054
"ASV_001","rna","water_temp",7.49929296010101,-0.0455252883465282,-0.241510207095354,0.150459630402298
"ASV_001","rna","water_temp",7.77767679747475,-0.0455252733748447,-0.241510049343867,0.150459502594178
"ASV_001","rna","water_temp",8.05606063484848,-0.0455252597245222,-0.241509910857989,0.150459391408944
"ASV_001","rna","water_temp",8.33444447222222,-0.0455252446995452,-0.241509778476689,0.150459289077599
"ASV_001","rna","water_temp",8.61282830959596,-0.0455252278828335,-0.241509650030946,0.150459194265279
"ASV_001","rna","water_temp",8.8912121469697,-0.0455252106640468,-0.241509532910387,0.150459111582293
"ASV_001","rna","water_temp",9.16959598434343,-0.0455251925799479,-0.241509424763202,0.150459039603306
"ASV_001","rna","water_temp",9.44797982171717,-0.0455251736306638,-0.241509325783415,0.150458978522087
"ASV_001","rna","water_temp",9.72636365909091,-0.0455251542824984,-0.241509238679784,0.150458930114788
"ASV_001","rna","water_temp",10.0047474964646,-0.0455251332058365,-0.24150915575831,0.150458889346637
"ASV_001","rna","water_temp",10.2831313338384,-0.0455251118432469,-0.241509083848762,0.150458860162268
"ASV_001","rna","water_temp",10.5615151712121,-0.0455250903349096,-0.24150902128855,0.150458840618731
"ASV_001","rna","water_temp",10.8398990085859,-0.0455250678760067,-0.241508961135298,0.150458825383284
"ASV_001","rna","water_temp",11.1182828459596,-0.0455250444704558,-0.24150890242871,0.150458813487798
"ASV_001","rna","water_temp",11.3966666833333,-0.0455250210446192,-0.241508849395889,0.150458807306651
"ASV_001","rna","water_temp",11.6750505207071,-0.045524997366887,-0.241508800362047,0.150458805628273
"ASV_001","rna","water_temp",11.9534343580808,-0.0455249730218147,-0.241508752343464,0.150458806299835
"ASV_001","rna","water_temp",12.2318181954545,-0.0455249480854894,-0.241508704709155,0.150458808538176
"ASV_001","rna","water_temp",12.5102020328283,-0.0455249230221089,-0.241508659936736,0.150458813892518
"ASV_001","rna","water_temp",12.788585870202,-0.0455248978663875,-0.241508618196538,0.150458822463763
"ASV_001","rna","water_temp",13.0669697075758,-0.0455248724124212,-0.241508576547133,0.150458831722291
"ASV_001","rna","water_temp",13.3453535449495,-0.0455248471046491,-0.241508535759541,0.150458841550243
"ASV_001","rna","water_temp",13.6237373823232,-0.045524821917158,-0.241508495183699,0.150458851349383
"ASV_001","rna","water_temp",13.902121219697,-0.0455247972772436,-0.241508455919926,0.150458861365439
"ASV_001","rna","water_temp",14.1805050570707,-0.0455247730876098,-0.24150841740136,0.150458871226141
"ASV_001","rna","water_temp",14.4588888944444,-0.0455247494640407,-0.24150838053495,0.150458881606868
"ASV_001","rna","water_temp",14.7372727318182,-0.0455247261232734,-0.241508344322944,0.150458892076397
"ASV_001","rna","water_temp",15.0156565691919,-0.0455247033876834,-0.241508310776052,0.150458904000685
"ASV_001","rna","water_temp",15.2940404065657,-0.0455246812293335,-0.24150828028082,0.150458917822153
"ASV_001","rna","water_temp",15.5724242439394,-0.0455246597323311,-0.241508253766377,0.150458934301715
"ASV_001","rna","water_temp",15.8508080813131,-0.0455246391929746,-0.241508232009901,0.150458953623951
"ASV_001","rna","water_temp",16.1291919186869,-0.0455246197308655,-0.241508214835752,0.150458975374021
"ASV_001","rna","water_temp",16.4075757560606,-0.0455246013951035,-0.241508201593991,0.150458998803784
"ASV_001","rna","water_temp",16.6859595934343,-0.0455245841961244,-0.241508191656087,0.150459023263838
"ASV_001","rna","water_temp",16.9643434308081,-0.0455245680934382,-0.241508184196,0.150459048009124
"ASV_001","rna","water_temp",17.2427272681818,-0.0455245533771613,-0.241508179897006,0.150459073142684
"ASV_001","rna","water_temp",17.5211111055556,-0.0455245398056596,-0.241508176535175,0.150459096923856
"ASV_001","rna","water_temp",17.7994949429293,-0.0455245275462697,-0.241508173874645,0.150459118782106
"ASV_001","rna","water_temp",18.077878780303,-0.0455245163929892,-0.241508169702572,0.150459136916593
"ASV_001","rna","water_temp",18.3562626176768,-0.0455245068089756,-0.241508165616695,0.150459151998743
"ASV_001","rna","water_temp",18.6346464550505,-0.0455244988063499,-0.24150816095195,0.15045916333925
"ASV_001","rna","water_temp",18.9130302924242,-0.0455244919347891,-0.241508152602343,0.150459168732765
"ASV_001","rna","water_temp",19.191414129798,-0.04552448642685,-0.241508141316662,0.150459168462962
"ASV_001","rna","water_temp",19.4697979671717,-0.0455244822842824,-0.241508126733925,0.15045916216536
"ASV_001","rna","water_temp",19.7481818045455,-0.0455244795071794,-0.241508108610589,0.15045914959623
"ASV_001","rna","water_temp",20.0265656419192,-0.0455244780954841,-0.241508086971942,0.150459130780973
"ASV_001","rna","water_temp",20.3049494792929,-0.0455244780410585,-0.241508062177276,0.150459106095159
"ASV_001","rna","water_temp",20.5833333166667,-0.045524479051979,-0.241508033897833,0.150459075793875
"ASV_001","rna","water_temp",20.8617171540404,-0.0455244815750921,-0.241508005182956,0.150459042032772
"ASV_001","rna","water_temp",21.1401009914141,-0.0455244852969597,-0.241507976049359,0.150459005455439
"ASV_001","rna","water_temp",21.4184848287879,-0.045524490647942,-0.24150794986932,0.150458968573436
"ASV_001","rna","water_temp",21.6968686661616,-0.0455244962384638,-0.241507920200924,0.150458927723997
"ASV_001","rna","water_temp",21.9752525035354,-0.0455245034580724,-0.24150789564144,0.150458888725295
"ASV_001","rna","water_temp",22.2536363409091,-0.0455245122410039,-0.2415078780778,0.150458853595793
"ASV_001","rna","water_temp",22.5320201782828,-0.0455245210203619,-0.241507862588822,0.150458820548098
"ASV_001","rna","water_temp",22.8104040156566,-0.0455245314851714,-0.241507861050571,0.150458798080228
"ASV_001","rna","water_temp",23.0887878530303,-0.0455245420966938,-0.24150786767468,0.150458783481293
"ASV_001","rna","water_temp",23.367171690404,-0.0455245526831051,-0.241507883752092,0.150458778385882
"ASV_001","rna","water_temp",23.6455555277778,-0.0455245645005109,-0.241507917318318,0.150458788317296
"ASV_001","rna","water_temp",23.9239393651515,-0.0455245755493194,-0.241507958818259,0.15045880771962
"ASV_001","rna","water_temp",24.2023232025252,-0.0455245871935376,-0.241508015369904,0.150458840982829
"ASV_001","rna","water_temp",24.480707039899,-0.0455245993948885,-0.241508086730093,0.150458887940316
"ASV_001","rna","water_temp",24.7590908772727,-0.0455246106672294,-0.24150816511623,0.150458943781771
"ASV_001","rna","water_temp",25.0374747146465,-0.0455246222940531,-0.241508257104602,0.150459012516496
"ASV_001","rna","water_temp",25.3158585520202,-0.0455246336643138,-0.241508358917007,0.150459091588379
"ASV_001","rna","water_temp",25.5942423893939,-0.045524644398944,-0.241508467466377,0.150459178668489
"ASV_001","rna","water_temp",25.8726262267677,-0.0455246543327556,-0.241508579262432,0.15045927059692
"ASV_001","rna","water_temp",26.1510100641414,-0.0455246633253881,-0.241508690560536,0.15045936390976
"ASV_001","rna","water_temp",26.4293939015152,-0.045524671322764,-0.241508797884143,0.150459455238615
"ASV_001","rna","water_temp",26.7077777388889,-0.0455246783104674,-0.241508898221544,0.150459541600609
"ASV_001","rna","water_temp",26.9861615762626,-0.0455246842869477,-0.241508988865439,0.150459620291544
"ASV_001","rna","water_temp",27.2645454136364,-0.0455246901926689,-0.241509072659037,0.150459692273699
"ASV_001","rna","water_temp",27.5429292510101,-0.0455246934173942,-0.241509136015556,0.150459749180768
"ASV_001","rna","water_temp",27.8213130883838,-0.0455246968410996,-0.24150919415388,0.150459800471681
"ASV_001","rna","water_temp",28.0996969257576,-0.0455247004681937,-0.241509246133829,0.150459845197441
"ASV_001","rna","water_temp",28.3780807631313,-0.0455247015965388,-0.241509277760703,0.150459874567625
"ASV_001","rna","water_temp",28.656464600505,-0.0455247030389389,-0.24150930382097,0.150459897743092
"ASV_001","rna","water_temp",28.9348484378788,-0.0455247040194983,-0.241509321751965,0.150459913712968
"ASV_001","rna","water_temp",29.2132322752525,-0.0455247047157822,-0.241509334566623,0.150459925135059
"ASV_001","rna","water_temp",29.4916161126263,-0.045524705133497,-0.241509342291885,0.150459932024891
"ASV_001","rna","water_temp",29.76999995,-0.0455247052727187,-0.241509344872975,0.150459934327537
"ASV_001","rna_dna","water_temp",2.21000005,0.171573427291335,-0.0764973630927549,0.419644217675425
"ASV_001","rna_dna","water_temp",2.48838388737374,0.171573424873248,-0.0764973142132759,0.419644163959772
"ASV_001","rna_dna","water_temp",2.76676772474747,0.171573431587092,-0.0764971738759383,0.419644037050122
"ASV_001","rna_dna","water_temp",3.04515156212121,0.171573440451933,-0.0764969394838359,0.419643820387703
"ASV_001","rna_dna","water_temp",3.32353539949495,0.171573441638732,-0.076496583053655,0.419643466331119
"ASV_001","rna_dna","water_temp",3.60191923686869,0.17157345760285,-0.0764960607815306,0.419642975987231
"ASV_001","rna_dna","water_temp",3.88030307424242,0.171573477702599,-0.0764952611699898,0.419642216575188
"ASV_001","rna_dna","water_temp",4.15868691161616,0.171573509863385,-0.0764940600060462,0.419641079732817
"ASV_001","rna_dna","water_temp",4.4370707489899,0.171573556294751,-0.0764923216990845,0.419639434288587
"ASV_001","rna_dna","water_temp",4.71545458636364,0.171573627239624,-0.0764900029885809,0.419637257467829
"ASV_001","rna_dna","water_temp",4.99383842373737,0.171573721574463,-0.0764870992458598,0.419634542394786
"ASV_001","rna_dna","water_temp",5.27222226111111,0.171573843980437,-0.0764836425606393,0.419631330521514
"ASV_001","rna_dna","water_temp",5.55060609848485,0.171573991370773,-0.0764796745660263,0.419627657307573
"ASV_001","rna_dna","water_temp",5.82898993585859,0.171574149812303,-0.0764752259944571,0.419623525619064
"ASV_001","rna_dna","water_temp",6.10737377323232,0.171574343748067,-0.0764703467060862,0.419619034202221
"ASV_001","rna_dna","water_temp",6.38575761060606,0.171574573176056,-0.0764650801148399,0.419614226466952
"ASV_001","rna_dna","water_temp",6.6641414479798,0.171574815154129,-0.0764594714625741,0.419609101770832
"ASV_001","rna_dna","water_temp",6.94252528535353,0.171575076223518,-0.0764535851423098,0.419603737589346
"ASV_001","rna_dna","water_temp",7.22090912272727,0.171575368595533,-0.0764474749322394,0.419598212123306
"ASV_001","rna_dna","water_temp",7.49929296010101,0.1715756922671,-0.0764411924527241,0.419592576986924
"ASV_001","rna_dna","water_temp",7.77767679747475,0.17157602800659,-0.0764347846918254,0.419586840705005
"ASV_001","rna_dna","water_temp",8.05606063484848,0.171576395227992,-0.0764283388894473,0.419581129345432
"ASV_001","rna_dna","water_temp",8.33444447222222,0.171576780375472,-0.0764219315077712,0.419575492258715
"ASV_001","rna_dna","water_temp",8.61282830959596,0.171577180045647,-0.0764156033182277,0.419569963409522
"ASV_001","rna_dna","water_temp",8.8912121469697,0.171577599470398,-0.0764093748846249,0.419564573825421
"ASV_001","rna_dna","water_temp",9.16959598434343,0.171578036905079,-0.0764032657567743,0.419559339566931
"ASV_001","rna_dna","water_temp",9.44797982171717,0.171578492347359,-0.0763972984809925,0.419554283175711
"ASV_001","rna_dna","water_temp",9.72636365909091,0.171578967454936,-0.0763914988464734,0.419549433756345
"ASV_001","rna_dna","water_temp",10.0047474964646,0.171579455324894,-0.0763858945534447,0.419544805203232
"ASV_001","rna_dna","water_temp",10.2831313338384,0.171579959756977,-0.0763805103925337,0.419540429906488
"ASV_001","rna_dna","water_temp",10.5615151712121,0.171580477079252,-0.0763753660144356,0.419536320172939
"ASV_001","rna_dna","water_temp",10.8398990085859,0.171581000658065,-0.0763704636746813,0.419532464990812
"ASV_001","rna_dna","water_temp",11.1182828459596,0.171581530392245,-0.0763657982860669,0.419528859070557
"ASV_001","rna_dna","water_temp",11.3966666833333,0.171582069773106,-0.0763613699848886,0.4195255095311
"ASV_001","rna_dna","water_temp",11.6750505207071,0.171582617928521,-0.0763571809352998,0.419522416792343
"ASV_001","rna_dna","water_temp",11.9534343580808,0.171583172019514,-0.0763532375259286,0.419519581564957
"ASV_001","rna_dna","water_temp",12.2318181954545,0.171583730304467,-0.0763495464622089,0.419517007071144
"ASV_001","rna_dna","water_temp",12.5102020328283,0.171584294505496,-0.0763461150070449,0.419514704018038
"ASV_001","rna_dna","water_temp",12.788585870202,0.171584863879901,-0.0763429548147299,0.419512682574532
"ASV_001","rna_dna","water_temp",13.0669697075758,0.171585431199566,-0.0763400810522392,0.419510943451372
"ASV_001","rna_dna","water_temp",13.3453535449495,0.17158599285488,-0.0763374974636686,0.419509483173429
"ASV_001","rna_dna","water_temp",13.6237373823232,0.17158654656652,-0.0763351993001508,0.419508292433191
"ASV_001","rna_dna","water_temp",13.902121219697,0.171587089242138,-0.0763331821814416,0.419507360665717
"ASV_001","rna_dna","water_temp",14.1805050570707,0.171587620070822,-0.0763314314464208,0.419506671588064
"ASV_001","rna_dna","water_temp",14.4588888944444,0.171588139488922,-0.0763299360097026,0.419506214987547
"ASV_001","rna_dna","water_temp",14.7372727318182,0.171588646289103,-0.0763286885017604,0.419505981079967
"ASV_001","rna_dna","water_temp",15.0156565691919,0.171589139644351,-0.076327687338587,0.419505966627289
"ASV_001","rna_dna","water_temp",15.2940404065657,0.171589618775065,-0.0763269267133283,0.419506164263458
"ASV_001","rna_dna","water_temp",15.5724242439394,0.171590082180737,-0.076326404262572,0.419506568624046
"ASV_001","rna_dna","water_temp",15.8508080813131,0.171590524457012,-0.0763261124784865,0.41950716139251
"ASV_001","rna_dna","water_temp",16.1291919186869,0.171590943974847,-0.076326022815158,0.419507910764852
"ASV_001","rna_dna","water_temp",16.4075757560606,0.171591339446242,-0.0763261023774568,0.419508781269942
"ASV_001","rna_dna","water_temp",16.6859595934343,0.171591710843816,-0.0763263175864616,0.419509739274093
"ASV_001","rna_dna","water_temp",16.9643434308081,0.171592057678765,-0.076326638187278,0.419510753544807
"ASV_001","rna_dna","water_temp",17.2427272681818,0.171592379916456,-0.0763270341677456,0.419511794000657
"ASV_001","rna_dna","water_temp",17.5211111055556,0.171592675766712,-0.0763274734957374,0.419512825029162
"ASV_001","rna_dna","water_temp",17.7994949429293,0.171592944950466,-0.0763279233212528,0.419513813222186
"ASV_001","rna_dna","water_temp",18.077878780303,0.17159318625113,-0.0763283498380625,0.419514722340322
"ASV_001","rna_dna","water_temp",18.3562626176768,0.171593401414627,-0.0763287244441972,0.419515527273452
"ASV_001","rna_dna","water_temp",18.6346464550505,0.171593590364898,-0.0763290228262333,0.419516203556028
"ASV_001","rna_dna","water_temp",18.9130302924242,0.171593751273992,-0.0763292218459247,0.419516724393909
"ASV_001","rna_dna","water_temp",19.191414129798,0.171593885101527,-0.0763293043128546,0.419517074515908
"ASV_001","rna_dna","water_temp",19.4697979671717,0.171593992008103,-0.0763292568541195,0.419517240870325
"ASV_001","rna_dna","water_temp",19.7481818045455,0.171594071995985,-0.0763290685167345,0.419517212508704
"ASV_001","rna_dna","water_temp",20.0265656419192,0.171594125066869,-0.0763287342974247,0.419516984431163
"ASV_001","rna_dna","water_temp",20.3049494792929,0.171594151422754,-0.0763282571084042,0.419516559953912
"ASV_001","rna_dna","water_temp",20.5833333166667,0.171594151689645,-0.0763276556423335,0.419515959021624
"ASV_001","rna_dna","water_temp",20.8617171540404,0.171594128008235,-0.0763269413806169,0.419515197397087
"ASV_001","rna_dna","water_temp",21.1401009914141,0.171594081319212,-0.076326142328637,0.419514304967061
"ASV_001","rna_dna","water_temp",21.4184848287879,0.171594014095374,-0.0763252789083904,0.419513307099139
"ASV_001","rna_dna","water_temp",21.6968686661616,0.171593921100446,-0.0763243667105644,0.419512208911457
"ASV_001","rna_dna","water_temp",21.9752525035354,0.171593807571225,-0.0763234318357669,0.419511046978217
"ASV_001","rna_dna","water_temp",22.2536363409091,0.171593674813314,-0.0763225144558619,0.419509864082489
"ASV_001","rna_dna","water_temp",22.5320201782828,0.171593521095817,-0.0763216696009637,0.419508711792597
"ASV_001","rna_dna","water_temp",22.8104040156566,0.17159335657155,-0.0763209492447455,0.419507662387845
"ASV_001","rna_dna","water_temp",23.0887878530303,0.171593178875149,-0.0763203905139405,0.419506748264238
"ASV_001","rna_dna","water_temp",23.367171690404,0.171592991247067,-0.0763200280241913,0.419506010518326
"ASV_001","rna_dna","water_temp",23.6455555277778,0.171592801423428,-0.0763198850181575,0.419505487865014
